ID,Sales
T1199546,31914
T1199547,68350
T1199548,30195
T1199549,30209
T1199550,32149
T1199551,46622
T1199552,54526
T1199553,44376
T1199554,32150
T1199555,32416
T1199556,37721
T1199557,33033
T1199558,19702
T1199559,69251
T1199560,27893
T1199561,40601
T1199562,46625
T1199563,30211
T1199564,34393
T1199565,60349
T1199566,44023
T1199567,32432
T1199568,32135
T1199569,56244
T1199570,57143
T1199571,18087
T1199572,35027
T1199573,45157
T1199574,44538
T1199575,34665
T1199576,31900
T1199577,32149
T1199578,68348
T1199579,69247
T1199580,22780
T1199581,31911
T1199582,57139
T1199583,33045
T1199584,29297
T1199585,68347
T1199586,32427
T1199587,44009
T1199588,42429
T1199589,34897
T1199590,32427
T1199591,29062
T1199592,32427
T1199593,32427
T1199594,45143
T1199595,59435
T1199596,54772
T1199597,27095
T1199598,32428
T1199599,37720
T1199600,45288
T1199601,32136
T1199602,22792
T1199603,48238
T1199604,30195
T1199605,33047
T1199606,17482
T1199607,32148
T1199608,54762
T1199609,42948
T1199610,40615
T1199611,37719
T1199612,59199
T1199613,48927
T1199614,27889
T1199615,49197
T1199616,59446
T1199617,69264
T1199618,32420
T1199619,44554
T1199620,69229
T1199621,58747
T1199622,45305
T1199623,48909
T1199624,37736
T1199625,68366
T1199626,68611
T1199627,68330
T1199628,44273
T1199629,28248
T1199630,58710
T1199631,23092
T1199632,46638
T1199633,45172
T1199634,32446
T1199635,57158
T1199636,40015
T1199637,44517
T1199638,37737
T1199639,39739
T1199640,48908
T1199641,57121
T1199642,44038
T1199643,46640
T1199644,22934
T1199645,39734
T1199646,19998
T1199647,32448
T1199648,40634
T1199649,27627
T1199650,40595
T1199651,32129
T1199652,35199
T1199653,46638
T1199654,33028
T1199655,36641
T1199656,46640
T1199657,54762
T1199658,33058
T1199659,33059
T1199660,69264
T1199661,40615
T1199662,37719
T1199663,59199
T1199664,59430
T1199665,48927
T1199666,42439
T1199667,22934
T1199668,58741
T1199669,49197
T1199670,32428
T1199671,44268
T1199672,42948
T1199673,34676
T1199674,48238
T1199675,17482
T1199676,30195
T1199677,29601
T1199678,30209
T1199679,32149
T1199680,34390
T1199681,44236
T1199682,46622
T1199683,54526
T1199684,32159
T1199685,44538
T1199686,34665
T1199687,28519
T1199688,31900
T1199689,44256
T1199690,45305
T1199691,55039
T1199692,44273
T1199693,37720
T1199694,33058
T1199695,45288
T1199696,32136
T1199697,32099
T1199698,22792
T1199699,68642
T1199700,33047
T1199701,30195
T1199702,24780
T1199703,32148
T1199704,37737
T1199705,27902
T1199706,27095
T1199707,54772
T1199708,58109
T1199709,60334
T1199710,68362
T1199711,44253
T1199712,22930
T1199713,57137
T1199714,28248
T1199715,27328
T1199716,69237
T1199717,31895
T1199718,30221
T1199719,68627
T1199720,57137
T1199721,30196
T1199722,68644
T1199723,44252
T1199724,35176
T1199725,69244
T1199726,44550
T1199727,27886
T1199728,57129
T1199729,69228
T1199730,68330
T1199731,28521
T1199732,69244
T1199733,44003
T1199734,44245
T1199735,39994
T1199736,57154
T1199737,49206
T1199738,28226
T1199739,59446
T1199740,44519
T1199741,44253
T1199742,39699
T1199743,59435
T1199744,68348
T1199745,17494
T1199746,69247
T1199747,22780
T1199748,68350
T1199749,31911
T1199750,44517
T1199751,57139
T1199752,33045
T1199753,44239
T1199754,36917
T1199755,29297
T1199756,68347
T1199757,69260
T1199758,32427
T1199759,22312
T1199760,32427
T1199761,40010
T1199762,32427
T1199763,29062
T1199764,58742
T1199765,45143
T1199766,35199
T1199767,44554
T1199768,28490
T1199769,34897
T1199770,42429
T1199771,44033
T1199772,44009
T1199773,44535
T1199774,59458
T1199775,19998
T1199776,37533
T1199777,44026
T1199778,19988
T1199779,48909
T1199780,59197
T1199781,59452
T1199782,31921
T1199783,48934
T1199784,31897
T1199785,32415
T1199786,32435
T1199787,22797
T1199788,57149
T1199789,32153
T1199790,36641
T1199791,58735
T1199792,44241
T1199793,32153
T1199794,19985
T1199795,58713
T1199796,27614
T1199797,49195
T1199798,25423
T1199799,31917
T1199800,44546
T1199801,68354
T1199802,54760
T1199803,19468
T1199804,40006
T1199805,32434
T1199806,58747
T1199807,55682
T1199808,48936
T1199809,56529
T1199810,44521
T1199811,27875
T1199812,28515
T1199813,47111
T1199814,58736
T1199815,44038
T1199816,19471
T1199817,49812
T1199818,69255
T1199819,44521
T1199820,60353
T1199821,35805
T1199822,46629
T1199823,27597
T1199824,22563
T1199825,44028
T1199826,40004
T1199827,56508
T1199828,58097
T1199829,29079
T1199830,46010
T1199831,35033
T1199832,68611
T1199833,32414
T1199834,27874
T1199835,48934
T1199836,44262
T1199837,36608
T1199838,40015
T1199839,44543
T1199840,69256
T1199841,49844
T1199842,45163
T1199843,31914
T1199844,45159
T1199845,32096
T1199846,32135
T1199847,68352
T1199848,25424
T1199849,69250
T1199850,35027
T1199851,57158
T1199852,28491
T1199853,18087
T1199854,55066
T1199855,45157
T1199856,37721
T1199857,32416
T1199858,58739
T1199859,32150
T1199860,32432
T1199861,68360
T1199862,44539
T1199863,68097
T1199864,37088
T1199865,57832
T1199866,33028
T1199867,39727
T1199868,19981
T1199869,56017
T1199870,42935
T1199871,68632
T1199872,58731
T1199873,32413
T1199874,27614
T1199875,44376
T1199876,33049
T1199877,68640
T1199878,44023
T1199879,60349
T1199880,57145
T1199881,45172
T1199882,22565
T1199883,29077
T1199884,17187
T1199885,45159
T1199886,42952
T1199887,39700
T1199888,68123
T1199889,29594
T1199890,58715
T1199891,46631
T1199892,68634
T1199893,32433
T1199894,33033
T1199895,32439
T1199896,19702
T1199897,23083
T1199898,46638
T1199899,32413
T1199900,34393
T1199901,30211
T1199902,39734
T1199903,32415
T1199904,57605
T1199905,40601
T1199906,40625
T1199907,58710
T1199908,27893
T1199909,69251
T1199910,39465
T1199911,46625
T1199912,31902
T1199913,27889
T1199914,68625
T1199915,32139
T1199916,59193
T1199917,32130
T1199918,39739
T1199919,22784
T1199920,35195
T1199921,44248
T1199922,46616
T1199923,44245
T1199924,29580
T1199925,27088
T1199926,33042
T1199927,31928
T1199928,44248
T1199929,49223
T1199930,58724
T1199931,30223
T1199932,47613
T1199933,44271
T1199934,48685
T1199935,27604
T1199936,17472
T1199937,33161
T1199938,44248
T1199939,27904
T1199940,47334
T1199941,44272
T1199942,69240
T1199943,44528
T1199944,27326
T1199945,47636
T1199946,68366
T1199947,49223
T1199948,32424
T1199949,39735
T1199950,37511
T1199951,34891
T1199952,16960
T1199953,69263
T1199954,34678
T1199955,40597
T1199956,54789
T1199957,37709
T1199958,68624
T1199959,44250
T1199960,69242
T1199961,31903
T1199962,69241
T1199963,57845
T1199964,55049
T1199965,32142
T1199966,32411
T1199967,49842
T1199968,56513
T1199969,37116
T1199970,48908
T1199971,68624
T1199972,44014
T1199973,69229
T1199974,28523
T1199975,57122
T1199976,37709
T1199977,32446
T1199978,58719
T1199979,44013
T1199980,44015
T1199981,44530
T1199982,58711
T1199983,23092
T1199984,32448
T1199985,68342
T1199986,68364
T1199987,37516
T1199988,36894
T1199989,48918
T1199990,25429
T1199991,59440
T1199992,44529
T1199993,33029
T1199994,49821
T1199995,69239
T1199996,44012
T1199997,57154
T1199998,40611
T1199999,57156
T1200000,39979
T1200001,44012
T1200002,69244
T1200003,32420
T1200004,40634
T1200005,57154
T1200006,68338
T1200007,56002
T1200008,46638
T1200009,45146
T1200010,44533
T1200011,39708
T1200012,69264
T1200013,49841
T1200014,39707
T1200015,69264
T1200016,40595
T1200017,59194
T1200018,24506
T1200019,69239
T1200020,34891
T1200021,25424
T1200022,69250
T1200023,57121
T1200024,32096
T1200025,48918
T1200026,23697
T1200027,48245
T1200028,28491
T1200029,56235
T1200030,30194
T1200031,69266
T1200032,22919
T1200033,68364
T1200034,68640
T1200035,32135
T1200036,27896
T1200037,57605
T1200038,69230
T1200039,30211
T1200040,31920
T1200041,27626
T1200042,46638
T1200043,48241
T1200044,22286
T1200045,44521
T1200046,31906
T1200047,35190
T1200048,35199
T1200049,49844
T1200050,31915
T1200051,31904
T1200052,44540
T1200053,34671
T1200054,44530
T1200055,55066
T1200056,39705
T1200057,39979
T1200058,58737
T1200059,68352
T1200060,33049
T1200061,69255
T1200062,37721
T1200063,56017
T1200064,46629
T1200065,55043
T1200066,56524
T1200067,56516
T1200068,58731
T1200069,44520
T1200070,27614
T1200071,42942
T1200072,25425
T1200073,44376
T1200074,44022
T1200075,37734
T1200076,56243
T1200077,28515
T1200078,47111
T1200079,59458
T1200080,68620
T1200081,27875
T1200082,44528
T1200083,30195
T1200084,30209
T1200085,17493
T1200086,69239
T1200087,40630
T1200088,33028
T1200089,32105
T1200090,32414
T1200091,47332
T1200092,46632
T1200093,44524
T1200094,44258
T1200095,45157
T1200096,49812
T1200097,69241
T1200098,32431
T1200099,28489
T1200100,55990
T1200101,56252
T1200102,57156
T1200103,37709
T1200104,49196
T1200105,45725
T1200106,19471
T1200107,27600
T1200108,56516
T1200109,27619
T1200110,32089
T1200111,31930
T1200112,45738
T1200113,59194
T1200114,58719
T1200115,32436
T1200116,46625
T1200117,32092
T1200118,44521
T1200119,58713
T1200120,58097
T1200121,39721
T1200122,16972
T1200123,57156
T1200124,58118
T1200125,36577
T1200126,37531
T1200127,49195
T1200128,44025
T1200129,56246
T1200130,22925
T1200131,32438
T1200132,69240
T1200133,32164
T1200134,54760
T1200135,31575
T1200136,33039
T1200137,56258
T1200138,40006
T1200139,44541
T1200140,24533
T1200141,47636
T1200142,32153
T1200143,55682
T1200144,48909
T1200145,36614
T1200146,47089
T1200147,59452
T1200148,44026
T1200149,33161
T1200150,44029
T1200151,32421
T1200152,48934
T1200153,44005
T1200154,46627
T1200155,32139
T1200156,44542
T1200157,44522
T1200158,36829
T1200159,22797
T1200160,22784
T1200161,68636
T1200162,69256
T1200163,44261
T1200164,44528
T1200165,68611
T1200166,34891
T1200167,32134
T1200168,32140
T1200169,39708
T1200170,39982
T1200171,33051
T1200172,68634
T1200173,27088
T1200174,46631
T1200175,57157
T1200176,44541
T1200177,44036
T1200178,57156
T1200179,24500
T1200180,44546
T1200181,33033
T1200182,31810
T1200183,32141
T1200184,69251
T1200185,27357
T1200186,57131
T1200187,58710
T1200188,40001
T1200189,47613
T1200190,32164
T1200191,40625
T1200192,57156
T1200193,68615
T1200194,28494
T1200195,46608
T1200196,57148
T1200197,44262
T1200198,29580
T1200199,31904
T1200200,58747
T1200201,47085
T1200202,32415
T1200203,33064
T1200204,27631
T1200205,19989
T1200206,69252
T1200207,33055
T1200208,16970
T1200209,44236
T1200210,44522
T1200211,22784
T1200212,36827
T1200213,29295
T1200214,33051
T1200215,27907
T1200216,32141
T1200217,55060
T1200218,18115
T1200219,27593
T1200220,40595
T1200221,29594
T1200222,56015
T1200223,22565
T1200224,44009
T1200225,54546
T1200226,44239
T1200227,40356
T1200228,32428
T1200229,44553
T1200230,39436
T1200231,29068
T1200232,32160
T1200233,28503
T1200234,57137
T1200235,59446
T1200236,49197
T1200237,22930
T1200238,46616
T1200239,27592
T1200240,37116
T1200241,47327
T1200242,27604
T1200243,56240
T1200244,45137
T1200245,17494
T1200246,32145
T1200247,39202
T1200248,57139
T1200249,58741
T1200250,49817
T1200251,68644
T1200252,55055
T1200253,18089
T1200254,56231
T1200255,45166
T1200256,69245
T1200257,28507
T1200258,37719
T1200259,58711
T1200260,34678
T1200261,30221
T1200262,68627
T1200263,47322
T1200264,31907
T1200265,22568
T1200266,69237
T1200267,36820
T1200268,49841
T1200269,31895
T1200270,27889
T1200271,47091
T1200272,33042
T1200273,60334
T1200274,56254
T1200275,44253
T1200276,32427
T1200277,42429
T1200278,46616
T1200279,44554
T1200280,44535
T1200281,44033
T1200282,44009
T1200283,27903
T1200284,40011
T1200285,39735
T1200286,22790
T1200287,35199
T1200288,32427
T1200289,44535
T1200290,28490
T1200291,25404
T1200292,37116
T1200293,44532
T1200294,46634
T1200295,39434
T1200296,69260
T1200297,56240
T1200298,59442
T1200299,32410
T1200300,56223
T1200301,46001
T1200302,40010
T1200303,34888
T1200304,29579
T1200305,44019
T1200306,42664
T1200307,44245
T1200308,22312
T1200309,69246
T1200310,23087
T1200311,33045
T1200312,32149
T1200313,68625
T1200314,49845
T1200315,24809
T1200316,44519
T1200317,44238
T1200318,17189
T1200319,33035
T1200320,32145
T1200321,42655
T1200322,35041
T1200323,46640
T1200324,31903
T1200325,49827
T1200326,55039
T1200327,56002
T1200328,69242
T1200329,69228
T1200330,40334
T1200331,45166
T1200332,25409
T1200333,45305
T1200334,33180
T1200335,42682
T1200336,28526
T1200337,32136
T1200338,69244
T1200339,32142
T1200340,32099
T1200341,46638
T1200342,22792
T1200343,44008
T1200344,44003
T1200345,28521
T1200346,57129
T1200347,22283
T1200348,37713
T1200349,49224
T1200350,46622
T1200351,35176
T1200352,36801
T1200353,42419
T1200354,44267
T1200355,44533
T1200356,69244
T1200357,44538
T1200358,44519
T1200359,44550
T1200360,34665
T1200361,44273
T1200362,44250
T1200363,57154
T1200364,27886
T1200365,40626
T1200366,44256
T1200367,32137
T1200368,29062
T1200369,25429
T1200370,24786
T1200371,18088
T1200372,29590
T1200373,49206
T1200374,69244
T1200375,69261
T1200376,33047
T1200377,32148
T1200378,32448
T1200379,27886
T1200380,68642
T1200381,31907
T1200382,24780
T1200383,48238
T1200384,57154
T1200385,45166
T1200386,38109
T1200387,35525
T1200388,60242
T1200389,18598
T1200390,13795
T1200391,23138
T1200392,31593
T1200393,23143
T1200394,35520
T1200395,60243
T1200396,23434
T1200397,59613
T1200398,48129
T1200399,24033
T1200400,33662
T1200401,19524
T1200402,35251
T1200403,35259
T1200404,26197
T1200405,35007
T1200406,25889
T1200407,35259
T1200408,9087
T1200409,35532
T1200410,35526
T1200411,35260
T1200412,30980
T1200413,26174
T1200414,40204
T1200415,35532
T1200416,20060
T1200417,48127
T1200418,35531
T1200419,30432
T1200420,47229
T1200421,27824
T1200422,37626
T1200423,23132
T1200424,59634
T1200425,23419
T1200426,47000
T1200427,31332
T1200428,35024
T1200429,39907
T1200430,60226
T1200431,27612
T1200432,31354
T1200433,60243
T1200434,13781
T1200435,60242
T1200436,14695
T1200437,18894
T1200438,18602
T1200439,7970
T1200440,30703
T1200441,25668
T1200442,30434
T1200443,49095
T1200444,19501
T1200445,23135
T1200446,24036
T1200447,37625
T1200448,60241
T1200449,51332
T1200450,18884
T1200451,18905
T1200452,40809
T1200453,22902
T1200454,50440
T1200455,60253
T1200456,18884
T1200457,39931
T1200458,20577
T1200459,30706
T1200460,22928
T1200461,22902
T1200462,39243
T1200463,36999
T1200464,59625
T1200465,23090
T1200466,50450
T1200467,38087
T1200468,35520
T1200469,49115
T1200470,60235
T1200471,60237
T1200472,35540
T1200473,23143
T1200474,23147
T1200475,15531
T1200476,20588
T1200477,24047
T1200478,9085
T1200479,60264
T1200480,40827
T1200481,15784
T1200482,21192
T1200483,22905
T1200484,35521
T1200485,35256
T1200486,38330
T1200487,36154
T1200488,51344
T1200489,23140
T1200490,36152
T1200491,47232
T1200492,23146
T1200493,13917
T1200494,22903
T1200495,38089
T1200496,22913
T1200497,35537
T1200498,28716
T1200499,35528
T1200500,19505
T1200501,37637
T1200502,16406
T1200503,35240
T1200504,59350
T1200505,39916
T1200506,46053
T1200507,33652
T1200508,60248
T1200509,23429
T1200510,27818
T1200511,13790
T1200512,60239
T1200513,30719
T1200514,59618
T1200515,25662
T1200516,35374
T1200517,35019
T1200518,35535
T1200519,35554
T1200520,47241
T1200521,21206
T1200522,35234
T1200523,28711
T1200524,21193
T1200525,37620
T1200526,33940
T1200527,33416
T1200528,47514
T1200529,35254
T1200530,49728
T1200531,28707
T1200532,36303
T1200533,40194
T1200534,36722
T1200535,24178
T1200536,60240
T1200537,47514
T1200538,23087
T1200539,27798
T1200540,40825
T1200541,35005
T1200542,22900
T1200543,46040
T1200544,47522
T1200545,35247
T1200546,35241
T1200547,35530
T1200548,13283
T1200549,18624
T1200550,30733
T1200551,59623
T1200552,49745
T1200553,47238
T1200554,8187
T1200555,40843
T1200556,35533
T1200557,35521
T1200558,7968
T1200559,24043
T1200560,13782
T1200561,20293
T1200562,24049
T1200563,60244
T1200564,60250
T1200565,24049
T1200566,23137
T1200567,45535
T1200568,30719
T1200569,27575
T1200570,35533
T1200571,40193
T1200572,35023
T1200573,16402
T1200574,18629
T1200575,47244
T1200576,13788
T1200577,35006
T1200578,45758
T1200579,22573
T1200580,49722
T1200581,60238
T1200582,35539
T1200583,46057
T1200584,26197
T1200585,25885
T1200586,23138
T1200587,50444
T1200588,20066
T1200589,30999
T1200590,38611
T1200591,49717
T1200592,23426
T1200593,23139
T1200594,40195
T1200595,37622
T1200596,21208
T1200597,30995
T1200598,40814
T1200599,39239
T1200600,22905
T1200601,19492
T1200602,30200
T1200603,60249
T1200604,49708
T1200605,35243
T1200606,20578
T1200607,24039
T1200608,35017
T1200609,23408
T1200610,37605
T1200611,59632
T1200612,48137
T1200613,18086
T1200614,37614
T1200615,35538
T1200616,47238
T1200617,22808
T1200618,38325
T1200619,24031
T1200620,8484
T1200621,23103
T1200622,28113
T1200623,35236
T1200624,23096
T1200625,35518
T1200626,21219
T1200627,26188
T1200628,24053
T1200629,28528
T1200630,36164
T1200631,59362
T1200632,46037
T1200633,31624
T1200634,59641
T1200635,14085
T1200636,13923
T1200637,59638
T1200638,50741
T1200639,35265
T1200640,49711
T1200641,35236
T1200642,35551
T1200643,35027
T1200644,36164
T1200645,47252
T1200646,23436
T1200647,31623
T1200648,37636
T1200649,47220
T1200650,23162
T1200651,48146
T1200652,31628
T1200653,48602
T1200654,13928
T1200655,25676
T1200656,59640
T1200657,15498
T1200658,24159
T1200659,35001
T1200660,27885
T1200661,48119
T1200662,35270
T1200663,35000
T1200664,23093
T1200665,31009
T1200666,50191
T1200667,35518
T1200668,9113
T1200669,37630
T1200670,37636
T1200671,24026
T1200672,47014
T1200673,36135
T1200674,18617
T1200675,48152
T1200676,40839
T1200677,35002
T1200678,35033
T1200679,46987
T1200680,60259
T1200681,60254
T1200682,16423
T1200683,46064
T1200684,8491
T1200685,60259
T1200686,13280
T1200687,16422
T1200688,35519
T1200689,23162
T1200690,19489
T1200691,31626
T1200692,46680
T1200693,50455
T1200694,47501
T1200695,27826
T1200696,60227
T1200697,38083
T1200698,35548
T1200699,48153
T1200700,28732
T1200701,22918
T1200702,19487
T1200703,28114
T1200704,47250
T1200705,35544
T1200706,40842
T1200707,60262
T1200708,19488
T1200709,18897
T1200710,26039
T1200711,13566
T1200712,23158
T1200713,40222
T1200714,37632
T1200715,33679
T1200716,18900
T1200717,31007
T1200718,35517
T1200719,45544
T1200720,23412
T1200721,36735
T1200722,48154
T1200723,19513
T1200724,60258
T1200725,8492
T1200726,37629
T1200727,18589
T1200728,35551
T1200729,10987
T1200730,24062
T1200731,48154
T1200732,13563
T1200733,48154
T1200734,36164
T1200735,15807
T1200736,13310
T1200737,35517
T1200738,47013
T1200739,10468
T1200740,49735
T1200741,30979
T1200742,37631
T1200743,30977
T1200744,49709
T1200745,35031
T1200746,18590
T1200747,47256
T1200748,38320
T1200749,16427
T1200750,18355
T1200751,56015
T1200752,44250
T1200753,17486
T1200754,37116
T1200755,39434
T1200756,30194
T1200757,44532
T1200758,33049
T1200759,40011
T1200760,69266
T1200761,55060
T1200762,56258
T1200763,55990
T1200764,28526
T1200765,32431
T1200766,42942
T1200767,28503
T1200768,33051
T1200769,32165
T1200770,45157
T1200771,27604
T1200772,45137
T1200773,27593
T1200774,22565
T1200775,49841
T1200776,44258
T1200777,49224
T1200778,44524
T1200779,46632
T1200780,37713
T1200781,29579
T1200782,49829
T1200783,59442
T1200784,44519
T1200785,42958
T1200786,29295
T1200787,31903
T1200788,58711
T1200789,22919
T1200790,46602
T1200791,24786
T1200792,44521
T1200793,46616
T1200794,48241
T1200795,37116
T1200796,29068
T1200797,44546
T1200798,45497
T1200799,18103
T1200800,33033
T1200801,22286
T1200802,25429
T1200803,57144
T1200804,27357
T1200805,25409
T1200806,49817
T1200807,46625
T1200808,28494
T1200809,28517
T1200810,40001
T1200811,31907
T1200812,46638
T1200813,22571
T1200814,31907
T1200815,28491
T1200816,31810
T1200817,27626
T1200818,25404
T1200819,25424
T1200820,36801
T1200821,69250
T1200822,58724
T1200823,46608
T1200824,44238
T1200825,68352
T1200826,68625
T1200827,57134
T1200828,44242
T1200829,44541
T1200830,68640
T1200831,39735
T1200832,56526
T1200833,44540
T1200834,32142
T1200835,23087
T1200836,32138
T1200837,35190
T1200838,58739
T1200839,31915
T1200840,44239
T1200841,33042
T1200842,44553
T1200843,42682
T1200844,32268
T1200845,49196
T1200846,22568
T1200847,36820
T1200848,32146
T1200849,23091
T1200850,47091
T1200851,47322
T1200852,32412
T1200853,33035
T1200854,37719
T1200855,46640
T1200856,28507
T1200857,42664
T1200858,45166
T1200859,35041
T1200860,22312
T1200861,55055
T1200862,42655
T1200863,39436
T1200864,45155
T1200865,22930
T1200866,36887
T1200867,18088
T1200868,69245
T1200869,27903
T1200870,29590
T1200871,68642
T1200872,48227
T1200873,56254
T1200874,32148
T1200875,45166
T1200876,46001
T1200877,32145
T1200878,44535
T1200879,39997
T1200880,44535
T1200881,57139
T1200882,17494
T1200883,69260
T1200884,44019
T1200885,44535
T1200886,40010
T1200887,54537
T1200888,34888
T1200889,56240
T1200890,69246
T1200891,17189
T1200892,24809
T1200893,44554
T1200894,33045
T1200895,49845
T1200896,44003
T1200897,32410
T1200898,31925
T1200899,32428
T1200900,46633
T1200901,37089
T1200902,16954
T1200903,46634
T1200904,47338
T1200905,56240
T1200906,32160
T1200907,44535
T1200908,39202
T1200909,27592
T1200910,22790
T1200911,47327
T1200912,31901
T1200913,28490
T1200914,56252
T1200915,60346
T1200916,69237
T1200917,59458
T1200918,18101
T1200919,40629
T1200920,44236
T1200921,57129
T1200922,56243
T1200923,44022
T1200924,69244
T1200925,32443
T1200926,25425
T1200927,33028
T1200928,35176
T1200929,39721
T1200930,59194
T1200931,44520
T1200932,46623
T1200933,46638
T1200934,56231
T1200935,45725
T1200936,57154
T1200937,57136
T1200938,32089
T1200939,27619
T1200940,27886
T1200941,56002
T1200942,56524
T1200943,56017
T1200944,55043
T1200945,32425
T1200946,32105
T1200947,44009
T1200948,69262
T1200949,18087
T1200950,40334
T1200951,69261
T1200952,44008
T1200953,32145
T1200954,49827
T1200955,42931
T1200956,18113
T1200957,69245
T1200958,18089
T1200959,33180
T1200960,40356
T1200961,33198
T1200962,56520
T1200963,44243
T1200964,22792
T1200965,19991
T1200966,45166
T1200967,56223
T1200968,40626
T1200969,68644
T1200970,32149
T1200971,22283
T1200972,57137
T1200973,46622
T1200974,17493
T1200975,32137
T1200976,44256
T1200977,31895
T1200978,69228
T1200979,32430
T1200980,44267
T1200981,27886
T1200982,22557
T1200983,49206
T1200984,42419
T1200985,16970
T1200986,54546
T1200987,68620
T1200988,39721
T1200989,36614
T1200990,32436
T1200991,58713
T1200992,32422
T1200993,32164
T1200994,32092
T1200995,68615
T1200996,22784
T1200997,31906
T1200998,24500
T1200999,33161
T1201000,32421
T1201001,55682
T1201002,44261
T1201003,32155
T1201004,57148
T1201005,69230
T1201006,32134
T1201007,68364
T1201008,35199
T1201009,31920
T1201010,27896
T1201011,57131
T1201012,69241
T1201013,23697
T1201014,69264
T1201015,56246
T1201016,58737
T1201017,39705
T1201018,47332
T1201019,31904
T1201020,56235
T1201021,44025
T1201022,40630
T1201023,34671
T1201024,40595
T1201025,57156
T1201026,33039
T1201027,36811
T1201028,37087
T1201029,37531
T1201030,24533
T1201031,36827
T1201032,32140
T1201033,57121
T1201034,44036
T1201035,45989
T1201036,44005
T1201037,32164
T1201038,17473
T1201039,69240
T1201040,48934
T1201041,36801
T1201042,32139
T1201043,46627
T1201044,36829
T1201045,32141
T1201046,59452
T1201047,18115
T1201048,31918
T1201049,47089
T1201050,47085
T1201051,68611
T1201052,32096
T1201053,32414
T1201054,68636
T1201055,44542
T1201056,27088
T1201057,58719
T1201058,33055
T1201059,69256
T1201060,27907
T1201061,44261
T1201062,44522
T1201063,47613
T1201064,32420
T1201065,57156
T1201066,32438
T1201067,58118
T1201068,22925
T1201069,59744
T1201070,22784
T1201071,32141
T1201072,16972
T1201073,27631
T1201074,36577
T1201075,44522
T1201076,44029
T1201077,22797
T1201078,31930
T1201079,22784
T1201080,27899
T1201081,27600
T1201082,44523
T1201083,32414
T1201084,31575
T1201085,69239
T1201086,37709
T1201087,28489
T1201088,19989
T1201089,33064
T1201090,44556
T1201091,69252
T1201092,57147
T1201093,57157
T1201094,37704
T1201095,56516
T1201096,44541
T1201097,28515
T1201098,27600
T1201099,19471
T1201100,47111
T1201101,45738
T1201102,37734
T1201103,39982
T1201104,57156
T1201105,56516
T1201106,42653
T1201107,46639
T1201108,27871
T1201109,44528
T1201110,39982
T1201111,33051
T1201112,48245
T1201113,31904
T1201114,49844
T1201115,46629
T1201116,49720
T1201117,30226
T1201118,76530
T1201119,51320
T1201120,39731
T1201121,64440
T1201122,57129
T1201123,24273
T1201124,30085
T1201125,39721
T1201126,43879
T1201127,39196
T1201128,51568
T1201129,47928
T1201130,47658
T1201131,25390
T1201132,34933
T1201133,76541
T1201134,65419
T1201135,51558
T1201136,67045
T1201137,75945
T1201138,56507
T1201139,39439
T1201140,51309
T1201141,51824
T1201142,53930
T1201143,50233
T1201144,24796
T1201145,39446
T1201146,57147
T1201147,29858
T1201148,64454
T1201149,35188
T1201150,29869
T1201151,51837
T1201152,53929
T1201153,39747
T1201154,40329
T1201155,32110
T1201156,44130
T1201157,63544
T1201158,64431
T1201159,53940
T1201160,51538
T1201161,76542
T1201162,32726
T1201163,51829
T1201164,51323
T1201165,24271
T1201166,39220
T1201167,39744
T1201168,39570
T1201169,40347
T1201170,54387
T1201171,61848
T1201172,51540
T1201173,47930
T1201174,25402
T1201175,47284
T1201176,39440
T1201177,75938
T1201178,54412
T1201179,53924
T1201180,64438
T1201181,40356
T1201182,44103
T1201183,39715
T1201184,34901
T1201185,42189
T1201186,29584
T1201187,24795
T1201188,64458
T1201189,47311
T1201190,53291
T1201191,76563
T1201192,47635
T1201193,63541
T1201194,25389
T1201195,24491
T1201196,35187
T1201197,76548
T1201198,66759
T1201199,39451
T1201200,39465
T1201201,76546
T1201202,61839
T1201203,24256
T1201204,39206
T1201205,35809
T1201206,41972
T1201207,53936
T1201208,40340
T1201209,49956
T1201210,35789
T1201211,39715
T1201212,53303
T1201213,35198
T1201214,52468
T1201215,54640
T1201216,62357
T1201217,35173
T1201218,29614
T1201219,45005
T1201220,51836
T1201221,42343
T1201222,39447
T1201223,39222
T1201224,52468
T1201225,49966
T1201226,44391
T1201227,30393
T1201228,64433
T1201229,51836
T1201230,35204
T1201231,76565
T1201232,30999
T1201233,51836
T1201234,44121
T1201235,39447
T1201236,39231
T1201237,39730
T1201238,51557
T1201239,54393
T1201240,66038
T1201241,34902
T1201242,54624
T1201243,53941
T1201244,39713
T1201245,47006
T1201246,53935
T1201247,64458
T1201248,45020
T1201249,40337
T1201250,55546
T1201251,25415
T1201252,43915
T1201253,75943
T1201254,39456
T1201255,54629
T1201256,40499
T1201257,76538
T1201258,27292
T1201259,64450
T1201260,39723
T1201261,30093
T1201262,39202
T1201263,51545
T1201264,40463
T1201265,63821
T1201266,44128
T1201267,63524
T1201268,63542
T1201269,47298
T1201270,64458
T1201271,35816
T1201272,52467
T1201273,39442
T1201274,40482
T1201275,39205
T1201276,39227
T1201277,67647
T1201278,39462
T1201279,35792
T1201280,42478
T1201281,46504
T1201282,26772
T1201283,36891
T1201284,63556
T1201285,76547
T1201286,34893
T1201287,39465
T1201288,25389
T1201289,55528
T1201290,57145
T1201291,75917
T1201292,44189
T1201293,30085
T1201294,30231
